V1,V2,V3,start,duration,V6,V7,tier,V9,V10,end,id,source
SPEAKER,MPILab_0001_258107_01_S_Audio,1,69.01,0.336,<NA>,<NA>,KCHI,<NA>,<NA>,69.346,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,69.159,1.137,<NA>,<NA>,FEM,<NA>,<NA>,70.296,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,70.625,0.56,<NA>,<NA>,SPEECH,<NA>,<NA>,71.185,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,71.327,3.164,<NA>,<NA>,SPEECH,<NA>,<NA>,74.491,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,72.011,2.481,<NA>,<NA>,FEM,<NA>,<NA>,74.49199999999999,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,74.996,0.123,<NA>,<NA>,SPEECH,<NA>,<NA>,75.119,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,76.256,6.649,<NA>,<NA>,SPEECH,<NA>,<NA>,82.905,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,76.302,1.237,<NA>,<NA>,CHI,<NA>,<NA>,77.539,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,76.314,1.436,<NA>,<NA>,KCHI,<NA>,<NA>,77.75,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,77.699,1.792,<NA>,<NA>,FEM,<NA>,<NA>,79.491,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,79.861,2.994,<NA>,<NA>,FEM,<NA>,<NA>,82.855,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,86.032,2.079,<NA>,<NA>,SPEECH,<NA>,<NA>,88.11099999999999,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,86.064,2.049,<NA>,<NA>,FEM,<NA>,<NA>,88.113,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,88.957,2.975,<NA>,<NA>,SPEECH,<NA>,<NA>,91.93199999999999,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,89.512,1.198,<NA>,<NA>,FEM,<NA>,<NA>,90.71,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,90.727,0.91,<NA>,<NA>,CHI,<NA>,<NA>,91.637,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,90.781,0.211,<NA>,<NA>,KCHI,<NA>,<NA>,90.992,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,91.02,0.292,<NA>,<NA>,FEM,<NA>,<NA>,91.312,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,91.436,0.452,<NA>,<NA>,FEM,<NA>,<NA>,91.888,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,92.068,3.605,<NA>,<NA>,FEM,<NA>,<NA>,95.673,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,92.07,3.672,<NA>,<NA>,SPEECH,<NA>,<NA>,95.74199999999999,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,95.281,0.381,<NA>,<NA>,KCHI,<NA>,<NA>,95.662,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,96.93,3.792,<NA>,<NA>,SPEECH,<NA>,<NA>,100.72200000000001,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,97.242,1.109,<NA>,<NA>,CHI,<NA>,<NA>,98.351,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,97.254,0.496,<NA>,<NA>,KCHI,<NA>,<NA>,97.75,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,97.597,3.125,<NA>,<NA>,FEM,<NA>,<NA>,100.722,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,103.115,1.547,<NA>,<NA>,SPEECH,<NA>,<NA>,104.66199999999999,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,103.314,1.347,<NA>,<NA>,FEM,<NA>,<NA>,104.66099999999999,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,105.943,0.883,<NA>,<NA>,FEM,<NA>,<NA>,106.826,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,105.946,1.502,<NA>,<NA>,SPEECH,<NA>,<NA>,107.448,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,106.957,0.165,<NA>,<NA>,KCHI,<NA>,<NA>,107.122,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,122.011,1.48,<NA>,<NA>,SPEECH,<NA>,<NA>,123.491,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,122.386,1.126,<NA>,<NA>,CHI,<NA>,<NA>,123.512,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,123.005,0.302,<NA>,<NA>,KCHI,<NA>,<NA>,123.307,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,123.896,1.284,<NA>,<NA>,SPEECH,<NA>,<NA>,125.18,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,123.942,1.161,<NA>,<NA>,CHI,<NA>,<NA>,125.103,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,125.641,1.407,<NA>,<NA>,SPEECH,<NA>,<NA>,127.048,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,126.066,0.926,<NA>,<NA>,KCHI,<NA>,<NA>,126.992,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,132.948,6.88,<NA>,<NA>,SPEECH,<NA>,<NA>,139.828,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,132.962,2.145,<NA>,<NA>,FEM,<NA>,<NA>,135.107,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,135.467,0.952,<NA>,<NA>,KCHI,<NA>,<NA>,136.419,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,135.67,0.142,<NA>,<NA>,CHI,<NA>,<NA>,135.81199999999998,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,135.948,0.66,<NA>,<NA>,CHI,<NA>,<NA>,136.608,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,136.733,2.821,<NA>,<NA>,CHI,<NA>,<NA>,139.554,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,137.025,0.123,<NA>,<NA>,KCHI,<NA>,<NA>,137.148,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,139.011,0.219,<NA>,<NA>,KCHI,<NA>,<NA>,139.23,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,139.949,0.98,<NA>,<NA>,SPEECH,<NA>,<NA>,140.929,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,140.066,0.446,<NA>,<NA>,FEM,<NA>,<NA>,140.512,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,141.097,9.172,<NA>,<NA>,SPEECH,<NA>,<NA>,150.269,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,141.117,9.097,<NA>,<NA>,FEM,<NA>,<NA>,150.214,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,150.539,2.131,<NA>,<NA>,SPEECH,<NA>,<NA>,152.67,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,150.824,1.752,<NA>,<NA>,FEM,<NA>,<NA>,152.57600000000002,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,151.708,0.14,<NA>,<NA>,KCHI,<NA>,<NA>,151.84799999999998,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,152.926,2.153,<NA>,<NA>,SPEECH,<NA>,<NA>,155.07899999999998,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,152.992,1.93,<NA>,<NA>,CHI,<NA>,<NA>,154.922,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,153.178,0.314,<NA>,<NA>,KCHI,<NA>,<NA>,153.492,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,153.581,0.12,<NA>,<NA>,FEM,<NA>,<NA>,153.701,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,153.723,1.085,<NA>,<NA>,KCHI,<NA>,<NA>,154.80800000000002,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,155.51,1.262,<NA>,<NA>,SPEECH,<NA>,<NA>,156.772,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,155.544,1.237,<NA>,<NA>,FEM,<NA>,<NA>,156.781,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,157.7,3.623,<NA>,<NA>,SPEECH,<NA>,<NA>,161.32299999999998,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,157.712,0.694,<NA>,<NA>,FEM,<NA>,<NA>,158.40599999999998,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,158.011,1.148,<NA>,<NA>,KCHI,<NA>,<NA>,159.159,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,158.492,0.548,<NA>,<NA>,CHI,<NA>,<NA>,159.04,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,159.492,1.713,<NA>,<NA>,FEM,<NA>,<NA>,161.20499999999998,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,162.116,2.104,<NA>,<NA>,SPEECH,<NA>,<NA>,164.22000000000003,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,162.197,0.797,<NA>,<NA>,KCHI,<NA>,<NA>,162.994,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,162.216,0.508,<NA>,<NA>,CHI,<NA>,<NA>,162.72400000000002,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,163.137,0.874,<NA>,<NA>,KCHI,<NA>,<NA>,164.011,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,163.227,0.194,<NA>,<NA>,FEM,<NA>,<NA>,163.421,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,164.074,0.106,<NA>,<NA>,CHI,<NA>,<NA>,164.18,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,164.386,2.676,<NA>,<NA>,SPEECH,<NA>,<NA>,167.06199999999998,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,164.39,1.318,<NA>,<NA>,CHI,<NA>,<NA>,165.708,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,164.447,1.833,<NA>,<NA>,FEM,<NA>,<NA>,166.28,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,166.396,0.663,<NA>,<NA>,FEM,<NA>,<NA>,167.059,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,167.778,0.13,<NA>,<NA>,SPEECH,<NA>,<NA>,167.908,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,168.919,1.622,<NA>,<NA>,SPEECH,<NA>,<NA>,170.54100000000003,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,168.922,1.59,<NA>,<NA>,FEM,<NA>,<NA>,170.512,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,169.979,0.366,<NA>,<NA>,CHI,<NA>,<NA>,170.34500000000003,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,170.841,5.651,<NA>,<NA>,SPEECH,<NA>,<NA>,176.49200000000002,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,170.886,0.327,<NA>,<NA>,CHI,<NA>,<NA>,171.213,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,171.29,0.624,<NA>,<NA>,FEM,<NA>,<NA>,171.914,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,171.691,1.726,<NA>,<NA>,KCHI,<NA>,<NA>,173.417,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,172.511,0.749,<NA>,<NA>,CHI,<NA>,<NA>,173.26,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,173.342,1.387,<NA>,<NA>,FEM,<NA>,<NA>,174.729,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,173.456,0.989,<NA>,<NA>,CHI,<NA>,<NA>,174.445,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,174.857,1.635,<NA>,<NA>,FEM,<NA>,<NA>,176.492,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,177.231,2.594,<NA>,<NA>,SPEECH,<NA>,<NA>,179.825,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,177.24,2.47,<NA>,<NA>,FEM,<NA>,<NA>,179.71,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,179.928,9.332,<NA>,<NA>,SPEECH,<NA>,<NA>,189.26,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,180.152,2.241,<NA>,<NA>,CHI,<NA>,<NA>,182.393,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,180.392,0.111,<NA>,<NA>,KCHI,<NA>,<NA>,180.503,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,181.735,7.366,<NA>,<NA>,FEM,<NA>,<NA>,189.101,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,181.879,0.132,<NA>,<NA>,KCHI,<NA>,<NA>,182.011,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,183.082,0.933,<NA>,<NA>,KCHI,<NA>,<NA>,184.015,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,183.296,0.928,<NA>,<NA>,CHI,<NA>,<NA>,184.224,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,190.843,0.358,<NA>,<NA>,SPEECH,<NA>,<NA>,191.201,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,190.88,0.194,<NA>,<NA>,FEM,<NA>,<NA>,191.07399999999998,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,192.485,7.963,<NA>,<NA>,SPEECH,<NA>,<NA>,200.448,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,192.618,2.892,<NA>,<NA>,FEM,<NA>,<NA>,195.51,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,192.686,3.145,<NA>,<NA>,CHI,<NA>,<NA>,195.83100000000002,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,196.265,3.746,<NA>,<NA>,FEM,<NA>,<NA>,200.011,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,202.345,2.19,<NA>,<NA>,SPEECH,<NA>,<NA>,204.535,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,202.542,1.958,<NA>,<NA>,CHI,<NA>,<NA>,204.5,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,202.591,1.353,<NA>,<NA>,KCHI,<NA>,<NA>,203.94400000000002,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,202.684,0.574,<NA>,<NA>,FEM,<NA>,<NA>,203.258,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,207.174,1.93,<NA>,<NA>,SPEECH,<NA>,<NA>,209.104,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,207.196,1.912,<NA>,<NA>,FEM,<NA>,<NA>,209.108,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,210.011,0.646,<NA>,<NA>,KCHI,<NA>,<NA>,210.65699999999998,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,210.011,3.206,<NA>,<NA>,SPEECH,<NA>,<NA>,213.21699999999998,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,210.492,0.506,<NA>,<NA>,CHI,<NA>,<NA>,210.998,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,210.607,2.555,<NA>,<NA>,FEM,<NA>,<NA>,213.162,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,213.43,7.187,<NA>,<NA>,SPEECH,<NA>,<NA>,220.61700000000002,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,213.503,6.99,<NA>,<NA>,FEM,<NA>,<NA>,220.493,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,218.546,0.113,<NA>,<NA>,CHI,<NA>,<NA>,218.659,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,224.681,0.214,<NA>,<NA>,SPEECH,<NA>,<NA>,224.895,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,225.011,0.874,<NA>,<NA>,SPEECH,<NA>,<NA>,225.885,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,225.367,0.143,<NA>,<NA>,KCHI,<NA>,<NA>,225.51,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,227.254,0.179,<NA>,<NA>,SPEECH,<NA>,<NA>,227.433,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,234.784,2.96,<NA>,<NA>,SPEECH,<NA>,<NA>,237.744,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,234.854,2.609,<NA>,<NA>,CHI,<NA>,<NA>,237.46300000000002,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,236.215,0.888,<NA>,<NA>,KCHI,<NA>,<NA>,237.103,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,238.235,0.108,<NA>,<NA>,SPEECH,<NA>,<NA>,238.34300000000002,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,239.448,2.578,<NA>,<NA>,SPEECH,<NA>,<NA>,242.026,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,239.492,1.519,<NA>,<NA>,CHI,<NA>,<NA>,241.011,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,239.704,2.327,<NA>,<NA>,FEM,<NA>,<NA>,242.031,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,248.01,1.924,<NA>,<NA>,SPEECH,<NA>,<NA>,249.934,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,248.079,0.85,<NA>,<NA>,CHI,<NA>,<NA>,248.929,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,248.511,0.368,<NA>,<NA>,KCHI,<NA>,<NA>,248.879,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,249.056,0.791,<NA>,<NA>,FEM,<NA>,<NA>,249.847,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,250.896,2.003,<NA>,<NA>,SPEECH,<NA>,<NA>,252.899,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,250.911,1.966,<NA>,<NA>,KCHI,<NA>,<NA>,252.877,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,253.319,1.596,<NA>,<NA>,SPEECH,<NA>,<NA>,254.915,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,253.361,0.272,<NA>,<NA>,FEM,<NA>,<NA>,253.63299999999998,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,253.562,1.338,<NA>,<NA>,KCHI,<NA>,<NA>,254.9,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,257.96,0.648,<NA>,<NA>,SPEECH,<NA>,<NA>,258.608,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,257.97,0.641,<NA>,<NA>,KCHI,<NA>,<NA>,258.61100000000005,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,259.554,2.438,<NA>,<NA>,SPEECH,<NA>,<NA>,261.99199999999996,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,259.575,2.383,<NA>,<NA>,CHI,<NA>,<NA>,261.95799999999997,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,259.991,0.211,<NA>,<NA>,KCHI,<NA>,<NA>,260.202,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,260.587,0.133,<NA>,<NA>,KCHI,<NA>,<NA>,260.71999999999997,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,261.428,0.209,<NA>,<NA>,FEM,<NA>,<NA>,261.637,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,261.546,0.358,<NA>,<NA>,KCHI,<NA>,<NA>,261.904,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,262.204,2.948,<NA>,<NA>,SPEECH,<NA>,<NA>,265.152,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,262.205,2.945,<NA>,<NA>,FEM,<NA>,<NA>,265.15,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,265.645,0.93,<NA>,<NA>,SPEECH,<NA>,<NA>,266.575,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,266.068,0.155,<NA>,<NA>,KCHI,<NA>,<NA>,266.22299999999996,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,268.935,2.064,<NA>,<NA>,SPEECH,<NA>,<NA>,270.999,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,268.961,2.04,<NA>,<NA>,FEM,<NA>,<NA>,271.00100000000003,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,271.46,4.129,<NA>,<NA>,SPEECH,<NA>,<NA>,275.589,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,271.6,0.238,<NA>,<NA>,FEM,<NA>,<NA>,271.838,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,271.608,0.894,<NA>,<NA>,KCHI,<NA>,<NA>,272.502,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,272.631,2.963,<NA>,<NA>,FEM,<NA>,<NA>,275.594,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,276.335,2.983,<NA>,<NA>,SPEECH,<NA>,<NA>,279.318,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,276.355,0.658,<NA>,<NA>,KCHI,<NA>,<NA>,277.01300000000003,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,276.851,2.45,<NA>,<NA>,FEM,<NA>,<NA>,279.301,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,277.985,0.326,<NA>,<NA>,MAL,<NA>,<NA>,278.31100000000004,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,279.998,0.343,<NA>,<NA>,SPEECH,<NA>,<NA>,280.341,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,280.868,3.92,<NA>,<NA>,SPEECH,<NA>,<NA>,284.788,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,280.92,1.237,<NA>,<NA>,FEM,<NA>,<NA>,282.15700000000004,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,282.464,2.322,<NA>,<NA>,CHI,<NA>,<NA>,284.786,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,282.498,1.581,<NA>,<NA>,KCHI,<NA>,<NA>,284.079,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,285.824,3.309,<NA>,<NA>,SPEECH,<NA>,<NA>,289.13300000000004,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,286.008,3.059,<NA>,<NA>,FEM,<NA>,<NA>,289.067,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,289.951,4.497,<NA>,<NA>,SPEECH,<NA>,<NA>,294.44800000000004,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,289.992,0.812,<NA>,<NA>,FEM,<NA>,<NA>,290.80400000000003,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,289.994,1.566,<NA>,<NA>,CHI,<NA>,<NA>,291.56,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,290.512,0.923,<NA>,<NA>,KCHI,<NA>,<NA>,291.435,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,291.683,2.737,<NA>,<NA>,FEM,<NA>,<NA>,294.42,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,292.683,0.177,<NA>,<NA>,CHI,<NA>,<NA>,292.86,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,294.774,2.033,<NA>,<NA>,SPEECH,<NA>,<NA>,296.807,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,294.788,2.017,<NA>,<NA>,FEM,<NA>,<NA>,296.805,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,297.678,1.004,<NA>,<NA>,KCHI,<NA>,<NA>,298.682,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,297.678,3.351,<NA>,<NA>,SPEECH,<NA>,<NA>,301.029,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,298.691,2.329,<NA>,<NA>,FEM,<NA>,<NA>,301.02,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,302.589,0.412,<NA>,<NA>,SPEECH,<NA>,<NA>,303.001,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,302.614,0.327,<NA>,<NA>,FEM,<NA>,<NA>,302.941,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,303.44,1.301,<NA>,<NA>,SPEECH,<NA>,<NA>,304.741,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,303.456,0.945,<NA>,<NA>,FEM,<NA>,<NA>,304.401,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,305.492,4.566,<NA>,<NA>,SPEECH,<NA>,<NA>,310.058,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,305.87,1.355,<NA>,<NA>,CHI,<NA>,<NA>,307.225,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,307.398,0.589,<NA>,<NA>,FEM,<NA>,<NA>,307.987,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,308.117,0.445,<NA>,<NA>,FEM,<NA>,<NA>,308.562,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,308.991,0.39,<NA>,<NA>,KCHI,<NA>,<NA>,309.381,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,309.01,1.001,<NA>,<NA>,FEM,<NA>,<NA>,310.01099999999997,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,311.914,4.642,<NA>,<NA>,SPEECH,<NA>,<NA>,316.556,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,311.945,4.57,<NA>,<NA>,FEM,<NA>,<NA>,316.515,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,317.211,2.116,<NA>,<NA>,SPEECH,<NA>,<NA>,319.327,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,318.337,0.393,<NA>,<NA>,FEM,<NA>,<NA>,318.72999999999996,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,318.587,0.149,<NA>,<NA>,MAL,<NA>,<NA>,318.736,258107,Audio
SPEAKER,MPILab_0001_258107_01_S_Audio,1,318.992,0.142,<NA>,<NA>,MAL,<NA>,<NA>,319.134,258107,Audio
