V1,V2,V3,start,duration,V6,V7,tier,V9,V10,end,id,source,run
SPEAKER,MPILab_0001_258640_01_S_Audio,1,240.501,0.364,<NA>,<NA>,CHI,<NA>,<NA>,240.865,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,241.772,1.909,<NA>,<NA>,SPEECH,<NA>,<NA>,243.68099999999998,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,241.788,0.916,<NA>,<NA>,FEM,<NA>,<NA>,242.704,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,242.171,1.493,<NA>,<NA>,KCHI,<NA>,<NA>,243.664,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,244.289,2.474,<NA>,<NA>,SPEECH,<NA>,<NA>,246.76299999999998,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,244.296,2.418,<NA>,<NA>,KCHI,<NA>,<NA>,246.714,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,247.136,1.755,<NA>,<NA>,SPEECH,<NA>,<NA>,248.891,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,247.355,1.485,<NA>,<NA>,CHI,<NA>,<NA>,248.84,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,247.384,0.108,<NA>,<NA>,FEM,<NA>,<NA>,247.492,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,247.534,1.284,<NA>,<NA>,KCHI,<NA>,<NA>,248.81799999999998,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,249.164,1.902,<NA>,<NA>,SPEECH,<NA>,<NA>,251.06599999999997,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,249.215,0.44,<NA>,<NA>,KCHI,<NA>,<NA>,249.655,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,249.76,1.284,<NA>,<NA>,FEM,<NA>,<NA>,251.04399999999998,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,251.33,1.898,<NA>,<NA>,SPEECH,<NA>,<NA>,253.228,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,251.336,1.883,<NA>,<NA>,KCHI,<NA>,<NA>,253.21900000000002,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,253.753,1.239,<NA>,<NA>,FEM,<NA>,<NA>,254.992,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,253.756,1.392,<NA>,<NA>,SPEECH,<NA>,<NA>,255.148,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,255.751,5.403,<NA>,<NA>,SPEECH,<NA>,<NA>,261.154,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,255.801,3.223,<NA>,<NA>,FEM,<NA>,<NA>,259.024,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,255.81,0.182,<NA>,<NA>,KCHI,<NA>,<NA>,255.992,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,257.59,0.245,<NA>,<NA>,KCHI,<NA>,<NA>,257.835,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,258.643,2.503,<NA>,<NA>,KCHI,<NA>,<NA>,261.14599999999996,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,262.467,1.838,<NA>,<NA>,SPEECH,<NA>,<NA>,264.305,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,262.467,1.844,<NA>,<NA>,FEM,<NA>,<NA>,264.311,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,265.236,3.178,<NA>,<NA>,FEM,<NA>,<NA>,268.414,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,265.256,3.324,<NA>,<NA>,SPEECH,<NA>,<NA>,268.58,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,269.21,1.836,<NA>,<NA>,SPEECH,<NA>,<NA>,271.046,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,269.258,1.718,<NA>,<NA>,FEM,<NA>,<NA>,270.976,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,271.159,1.822,<NA>,<NA>,SPEECH,<NA>,<NA>,272.981,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,271.51,1.428,<NA>,<NA>,KCHI,<NA>,<NA>,272.938,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,271.689,0.822,<NA>,<NA>,CHI,<NA>,<NA>,272.511,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,273.628,10.415,<NA>,<NA>,SPEECH,<NA>,<NA>,284.043,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,273.657,1.9,<NA>,<NA>,KCHI,<NA>,<NA>,275.55699999999996,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,275.694,0.393,<NA>,<NA>,FEM,<NA>,<NA>,276.087,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,276.348,2.192,<NA>,<NA>,KCHI,<NA>,<NA>,278.54,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,278.507,1.986,<NA>,<NA>,FEM,<NA>,<NA>,280.493,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,279.982,0.241,<NA>,<NA>,CHI,<NA>,<NA>,280.223,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,280.409,0.607,<NA>,<NA>,CHI,<NA>,<NA>,281.016,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,280.511,0.309,<NA>,<NA>,KCHI,<NA>,<NA>,280.82000000000005,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,281.013,2.984,<NA>,<NA>,FEM,<NA>,<NA>,283.99699999999996,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,284.641,2.148,<NA>,<NA>,FEM,<NA>,<NA>,286.78900000000004,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,284.648,2.136,<NA>,<NA>,SPEECH,<NA>,<NA>,286.78400000000005,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,287.391,0.776,<NA>,<NA>,SPEECH,<NA>,<NA>,288.16700000000003,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,287.417,0.743,<NA>,<NA>,FEM,<NA>,<NA>,288.15999999999997,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,288.881,0.687,<NA>,<NA>,FEM,<NA>,<NA>,289.568,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,288.881,0.766,<NA>,<NA>,SPEECH,<NA>,<NA>,289.647,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,290.453,3.049,<NA>,<NA>,SPEECH,<NA>,<NA>,293.50199999999995,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,290.495,2.837,<NA>,<NA>,FEM,<NA>,<NA>,293.332,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,294.663,1.254,<NA>,<NA>,SPEECH,<NA>,<NA>,295.91700000000003,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,294.688,1.08,<NA>,<NA>,FEM,<NA>,<NA>,295.768,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,296.209,8.4,<NA>,<NA>,SPEECH,<NA>,<NA>,304.609,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,296.271,4.001,<NA>,<NA>,KCHI,<NA>,<NA>,300.272,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,299.665,3.571,<NA>,<NA>,FEM,<NA>,<NA>,303.23600000000005,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,302.989,1.536,<NA>,<NA>,KCHI,<NA>,<NA>,304.525,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,305.159,1.369,<NA>,<NA>,SPEECH,<NA>,<NA>,306.528,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,305.166,1.326,<NA>,<NA>,FEM,<NA>,<NA>,306.492,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,308.671,4.406,<NA>,<NA>,SPEECH,<NA>,<NA>,313.077,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,308.759,4.276,<NA>,<NA>,FEM,<NA>,<NA>,313.035,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,313.477,1.016,<NA>,<NA>,KCHI,<NA>,<NA>,314.493,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,313.477,3.429,<NA>,<NA>,SPEECH,<NA>,<NA>,316.90599999999995,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,314.057,2.815,<NA>,<NA>,FEM,<NA>,<NA>,316.872,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,315.745,0.672,<NA>,<NA>,MAL,<NA>,<NA>,316.41700000000003,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,318.492,0.731,<NA>,<NA>,MAL,<NA>,<NA>,319.223,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,318.511,0.688,<NA>,<NA>,SPEECH,<NA>,<NA>,319.199,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,319.688,2.383,<NA>,<NA>,SPEECH,<NA>,<NA>,322.07099999999997,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,319.719,2.334,<NA>,<NA>,FEM,<NA>,<NA>,322.053,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,323.511,1.688,<NA>,<NA>,SPEECH,<NA>,<NA>,325.199,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,323.571,1.586,<NA>,<NA>,FEM,<NA>,<NA>,325.15700000000004,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,326.541,1.298,<NA>,<NA>,SPEECH,<NA>,<NA>,327.839,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,326.675,0.817,<NA>,<NA>,KCHI,<NA>,<NA>,327.492,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,326.707,0.805,<NA>,<NA>,CHI,<NA>,<NA>,327.512,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,328.011,3.999,<NA>,<NA>,SPEECH,<NA>,<NA>,332.01000000000005,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,328.361,0.523,<NA>,<NA>,KCHI,<NA>,<NA>,328.884,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,328.786,3.223,<NA>,<NA>,FEM,<NA>,<NA>,332.009,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,333.163,2.256,<NA>,<NA>,SPEECH,<NA>,<NA>,335.419,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,333.357,2.027,<NA>,<NA>,KCHI,<NA>,<NA>,335.384,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,335.98,0.899,<NA>,<NA>,SPEECH,<NA>,<NA>,336.879,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,338.499,1.493,<NA>,<NA>,SPEECH,<NA>,<NA>,339.992,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,338.874,0.699,<NA>,<NA>,FEM,<NA>,<NA>,339.57300000000004,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,339.071,0.417,<NA>,<NA>,MAL,<NA>,<NA>,339.488,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,340.61,10.942,<NA>,<NA>,SPEECH,<NA>,<NA>,351.552,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,340.99,3.161,<NA>,<NA>,FEM,<NA>,<NA>,344.151,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,344.292,1.348,<NA>,<NA>,FEM,<NA>,<NA>,345.64,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,345.83,1.925,<NA>,<NA>,FEM,<NA>,<NA>,347.755,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,346.386,0.412,<NA>,<NA>,KCHI,<NA>,<NA>,346.798,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,347.672,0.339,<NA>,<NA>,CHI,<NA>,<NA>,348.011,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,348.543,0.969,<NA>,<NA>,KCHI,<NA>,<NA>,349.512,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,349.638,0.354,<NA>,<NA>,FEM,<NA>,<NA>,349.99199999999996,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,350.281,0.159,<NA>,<NA>,FEM,<NA>,<NA>,350.44,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,350.387,0.493,<NA>,<NA>,MAL,<NA>,<NA>,350.88,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,351.235,0.316,<NA>,<NA>,MAL,<NA>,<NA>,351.551,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,352.991,2.001,<NA>,<NA>,SPEECH,<NA>,<NA>,354.99199999999996,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,353.19,1.586,<NA>,<NA>,FEM,<NA>,<NA>,354.776,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,355.71,2.832,<NA>,<NA>,SPEECH,<NA>,<NA>,358.542,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,355.75,0.761,<NA>,<NA>,KCHI,<NA>,<NA>,356.511,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,356.262,1.168,<NA>,<NA>,FEM,<NA>,<NA>,357.43,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,357.198,0.435,<NA>,<NA>,KCHI,<NA>,<NA>,357.633,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,357.5,0.491,<NA>,<NA>,CHI,<NA>,<NA>,357.991,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,357.755,0.614,<NA>,<NA>,KCHI,<NA>,<NA>,358.36899999999997,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,360.366,5.358,<NA>,<NA>,SPEECH,<NA>,<NA>,365.724,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,360.462,4.409,<NA>,<NA>,KCHI,<NA>,<NA>,364.871,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,362.431,0.516,<NA>,<NA>,CHI,<NA>,<NA>,362.947,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,363.383,0.523,<NA>,<NA>,CHI,<NA>,<NA>,363.906,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,364.674,1.045,<NA>,<NA>,FEM,<NA>,<NA>,365.719,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,365.995,3.188,<NA>,<NA>,FEM,<NA>,<NA>,369.183,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,365.995,3.291,<NA>,<NA>,SPEECH,<NA>,<NA>,369.286,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,369.993,0.857,<NA>,<NA>,SPEECH,<NA>,<NA>,370.85,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,370.035,0.7,<NA>,<NA>,FEM,<NA>,<NA>,370.735,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,371.159,8.333,<NA>,<NA>,SPEECH,<NA>,<NA>,379.492,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,371.289,0.759,<NA>,<NA>,FEM,<NA>,<NA>,372.048,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,373.012,0.334,<NA>,<NA>,KCHI,<NA>,<NA>,373.346,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,373.532,4.742,<NA>,<NA>,FEM,<NA>,<NA>,378.274,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,375.511,2,<NA>,<NA>,CHI,<NA>,<NA>,377.511,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,378.496,0.339,<NA>,<NA>,KCHI,<NA>,<NA>,378.835,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,378.992,0.481,<NA>,<NA>,KCHI,<NA>,<NA>,379.473,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,380.042,1.061,<NA>,<NA>,SPEECH,<NA>,<NA>,381.10299999999995,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,380.15,0.861,<NA>,<NA>,FEM,<NA>,<NA>,381.01099999999997,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,381.527,6.1,<NA>,<NA>,SPEECH,<NA>,<NA>,387.627,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,381.929,1.676,<NA>,<NA>,CHI,<NA>,<NA>,383.60499999999996,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,383.01,0.96,<NA>,<NA>,KCHI,<NA>,<NA>,383.96999999999997,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,384.305,0.187,<NA>,<NA>,FEM,<NA>,<NA>,384.492,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,385.493,2.13,<NA>,<NA>,FEM,<NA>,<NA>,387.623,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,388.137,3.875,<NA>,<NA>,SPEECH,<NA>,<NA>,392.012,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,388.164,2.349,<NA>,<NA>,KCHI,<NA>,<NA>,390.513,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,388.613,0.115,<NA>,<NA>,FEM,<NA>,<NA>,388.728,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,388.97,2.896,<NA>,<NA>,CHI,<NA>,<NA>,391.86600000000004,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,388.992,0.125,<NA>,<NA>,FEM,<NA>,<NA>,389.117,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,390.229,1.342,<NA>,<NA>,FEM,<NA>,<NA>,391.57099999999997,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,397.997,1.755,<NA>,<NA>,SPEECH,<NA>,<NA>,399.752,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,398.015,1.75,<NA>,<NA>,KCHI,<NA>,<NA>,399.765,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,400.651,2.658,<NA>,<NA>,SPEECH,<NA>,<NA>,403.309,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,400.962,0.778,<NA>,<NA>,FEM,<NA>,<NA>,401.74,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,401.011,1.875,<NA>,<NA>,KCHI,<NA>,<NA>,402.886,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,403.475,1.897,<NA>,<NA>,SPEECH,<NA>,<NA>,405.372,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,403.562,1.466,<NA>,<NA>,KCHI,<NA>,<NA>,405.028,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,405.511,5.981,<NA>,<NA>,SPEECH,<NA>,<NA>,411.492,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,406.009,2.079,<NA>,<NA>,KCHI,<NA>,<NA>,408.088,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,406.08,0.932,<NA>,<NA>,CHI,<NA>,<NA>,407.012,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,407.916,3.292,<NA>,<NA>,FEM,<NA>,<NA>,411.20799999999997,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,411.747,4.447,<NA>,<NA>,SPEECH,<NA>,<NA>,416.194,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,411.787,2.919,<NA>,<NA>,KCHI,<NA>,<NA>,414.70599999999996,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,414.511,1.667,<NA>,<NA>,FEM,<NA>,<NA>,416.178,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,416.386,8.606,<NA>,<NA>,SPEECH,<NA>,<NA>,424.992,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,416.446,0.176,<NA>,<NA>,MAL,<NA>,<NA>,416.622,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,416.929,0.582,<NA>,<NA>,FEM,<NA>,<NA>,417.51099999999997,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,418.08,2.621,<NA>,<NA>,CHI,<NA>,<NA>,420.70099999999996,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,418.103,2.803,<NA>,<NA>,KCHI,<NA>,<NA>,420.906,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,420.992,3.999,<NA>,<NA>,FEM,<NA>,<NA>,424.99100000000004,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,429.607,1.299,<NA>,<NA>,SPEECH,<NA>,<NA>,430.906,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,429.7,0.891,<NA>,<NA>,FEM,<NA>,<NA>,430.591,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,431.992,2.158,<NA>,<NA>,SPEECH,<NA>,<NA>,434.15000000000003,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,432.091,2.027,<NA>,<NA>,FEM,<NA>,<NA>,434.118,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,434.278,6.612,<NA>,<NA>,SPEECH,<NA>,<NA>,440.89000000000004,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,434.347,3.227,<NA>,<NA>,KCHI,<NA>,<NA>,437.57399999999996,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,437.14,3.718,<NA>,<NA>,FEM,<NA>,<NA>,440.858,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,441.133,8.147,<NA>,<NA>,SPEECH,<NA>,<NA>,449.28,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,441.182,3.927,<NA>,<NA>,KCHI,<NA>,<NA>,445.10900000000004,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,445.152,1.463,<NA>,<NA>,FEM,<NA>,<NA>,446.615,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,445.915,1.095,<NA>,<NA>,KCHI,<NA>,<NA>,447.01000000000005,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,447.074,0.437,<NA>,<NA>,FEM,<NA>,<NA>,447.511,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,447.898,0.916,<NA>,<NA>,KCHI,<NA>,<NA>,448.814,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,448.011,0.302,<NA>,<NA>,CHI,<NA>,<NA>,448.31300000000005,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,448.418,0.403,<NA>,<NA>,CHI,<NA>,<NA>,448.821,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,449.386,5.894,<NA>,<NA>,SPEECH,<NA>,<NA>,455.28000000000003,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,449.493,1.765,<NA>,<NA>,CHI,<NA>,<NA>,451.258,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,451.933,0.656,<NA>,<NA>,KCHI,<NA>,<NA>,452.589,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,452.65,0.515,<NA>,<NA>,FEM,<NA>,<NA>,453.16499999999996,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,453.085,1.239,<NA>,<NA>,CHI,<NA>,<NA>,454.32399999999996,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,453.131,2.096,<NA>,<NA>,KCHI,<NA>,<NA>,455.227,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,455.402,3.962,<NA>,<NA>,SPEECH,<NA>,<NA>,459.364,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,455.492,1.985,<NA>,<NA>,FEM,<NA>,<NA>,457.47700000000003,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,456.136,0.233,<NA>,<NA>,KCHI,<NA>,<NA>,456.369,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,457.618,1.713,<NA>,<NA>,FEM,<NA>,<NA>,459.331,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,457.753,0.164,<NA>,<NA>,KCHI,<NA>,<NA>,457.917,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,459.673,1.787,<NA>,<NA>,FEM,<NA>,<NA>,461.46,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,459.675,1.91,<NA>,<NA>,SPEECH,<NA>,<NA>,461.58500000000004,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,461.8,8.012,<NA>,<NA>,SPEECH,<NA>,<NA>,469.812,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,461.82,1.173,<NA>,<NA>,FEM,<NA>,<NA>,462.993,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,463.163,2.189,<NA>,<NA>,FEM,<NA>,<NA>,465.35200000000003,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,464.599,4.178,<NA>,<NA>,KCHI,<NA>,<NA>,468.777,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,469.139,0.373,<NA>,<NA>,FEM,<NA>,<NA>,469.512,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,469.916,13.883,<NA>,<NA>,SPEECH,<NA>,<NA>,483.799,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,469.969,2.906,<NA>,<NA>,FEM,<NA>,<NA>,472.875,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,472.485,0.977,<NA>,<NA>,KCHI,<NA>,<NA>,473.462,258640,Audio,run2
